@relation 'MusicMoods-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R2,4-weka.filters.unsupervised.attribute.Remove-R6-7-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R7'

@attribute track_mode_confidence numeric
@attribute track_key_confidence numeric
@attribute track_time_signature_confidence numeric
@attribute track_time_signature numeric
@attribute track_tempo_confidence numeric
@attribute track_end_of_fade_in numeric
@attribute duration_ms numeric
@attribute tempo numeric
@attribute valence numeric
@attribute liveness numeric
@attribute instrumentalness numeric
@attribute acousticness numeric
@attribute speechiness numeric
@attribute mode numeric
@attribute loudness numeric
@attribute key numeric
@attribute energy numeric
@attribute danceability numeric
@attribute mood {0,1}

@data
0.547,0.381,0.88,4,0.696,0.16336,279560,113.844,0.234,0.105,0.000332,0.193,0.0285,1,-7.827,8,0.465,0.504,0
0.697,0.672,0.97,4,0.374,0,228438,95.062,0.0867,0.306,0,0.162,0.027,1,-5.517,4,0.519,0.514,0
0.215,0,0.471,3,0.022,3.43075,648173,118.016,0.0346,0.115,0.653,0.217,0.102,0,-19.709,11,0.269,0.231,0
0.675,0.591,0.804,4,0.709,0.23828,165360,151.585,0.186,0.501,0.00308,0.0045,0.293,1,-2.251,7,0.996,0.194,0
0.527,0.767,0.479,4,0.867,0,481707,124.989,0.602,0.108,0.961,0.791,0.0817,1,-21.126,5,0.174,0.812,1
1,0.672,0.981,4,0.306,0.33442,132027,108.973,0.37,0.122,0.000134,0.805,0.0289,1,-10.119,3,0.252,0.447,0
0.49,0.542,1,4,0.776,0,299667,107.782,0.437,0.0656,0.000173,0.00529,0.088,1,-7.062,0,0.964,0.57,1
0.661,0.803,0.944,4,0.627,0.2902,260933,143.991,0.437,0.239,0.000011,0.126,0.0361,1,-4.214,5,0.76,0.524,0
0.471,0.543,1,4,0.813,0.18621,238413,140.064,0.299,0.326,0.000002,0.0429,0.0632,0,-6.615,9,0.808,0.543,1
0.656,0.78,0.996,4,0.745,0,414307,128.015,0.597,0.0964,0.771,0.0531,0.11,1,-11.585,11,0.429,0.772,0
0.622,0.49,0.632,4,0.127,0.40662,259827,98.317,0.501,0.186,0,0.81,0.0277,1,-5.487,7,0.502,0.445,0
0.597,0.608,1,4,0.884,0.24367,210000,127.985,0.782,0.135,0.00066,0.00555,0.0455,0,-2.09,5,0.923,0.724,1
0.414,0.294,0.402,4,0.196,0.35605,136853,102.268,0.143,0.112,0.944,0.809,0.0419,1,-14.222,5,0.602,0.599,0
0.525,0.454,0.846,4,0.233,7.52327,343960,150.838,0.0578,0.133,0.000245,0.00141,0.0293,1,-6.981,2,0.648,0.311,0
0.319,0,0.827,4,0.101,0,153120,128.363,0.289,0.97,0.000303,0.881,0.0566,0,-12.989,7,0.387,0.439,0
0.63,0.515,0.238,5,0.019,0.08712,286849,115.945,0.105,0.218,0.000044,0.858,0.0326,1,-10.483,3,0.243,0.3,0
0.444,0.262,1,4,0.305,0.25179,295173,87.655,0.885,0.163,0,0.152,0.272,0,-7.062,10,0.726,0.721,1
0.504,0.33,0.694,4,0.561,0.87655,194040,127.981,0.253,0.291,0.000011,0.11,0.0663,1,-8.056,5,0.742,0.557,1
0.399,0.3,1,4,0.526,0.21388,243760,132.399,0.763,0.125,0.000156,0.000349,0.0407,0,-4.478,6,0.806,0.459,1
0.388,0.209,1,4,0.428,0.26163,192191,94.006,0.74,0.128,0,0.0215,0.0499,0,-4.792,7,0.702,0.688,1
0.669,0.616,0.951,4,0.545,0.10703,330053,137.557,0.314,0.104,0.00224,0.84,0.0268,1,-13.37,4,0.273,0.634,0
0.583,0.604,1,4,0.447,0,193640,101.957,0.716,0.197,0.00003,0.000609,0.176,0,-4.904,10,0.863,0.689,1
0.822,0.924,1,4,0.736,0.06395,180427,155.526,0.768,0.0738,0,0.0253,0.0524,1,-8.513,8,0.902,0.479,1
0.57,0.61,0.652,5,0.233,0,208453,80.68,0.152,0.576,0.0647,0.499,0.0481,1,-9.92,9,0.655,0.214,0
0.24,0.112,1,4,0.802,0,198640,111.782,0.762,0.0879,0.00605,0.447,0.0537,1,-6.659,3,0.901,0.765,1
0.597,0.436,0.977,4,0.188,0.12249,241560,79.572,0.188,0.244,0.000002,0.191,0.0269,1,-5.739,11,0.611,0.584,0
0.555,0.566,0.599,5,0.172,0.20163,168227,138.042,0.174,0.12,0,0.476,0.03,1,-6.292,5,0.508,0.528,0
0.682,0.92,0.93,4,0.913,0.38336,466133,125.027,0.193,0.11,0.818,0.0145,0.0378,0,-11.998,10,0.954,0.695,1
0.182,0.196,0.98,4,0.779,0.34372,373560,99.648,0.544,0.124,0.357,0.104,0.167,1,-15.052,2,0.484,0.77,1
0.581,0.406,0.382,4,0.618,4.28989,270000,116.914,0.203,0.113,0.000003,0.22,0.207,0,-7.449,11,0.716,0.623,0
0.78,0.782,0.772,4,0.789,0.20331,231533,122.112,0.945,0.0944,0.000005,0.213,0.0478,0,-13.536,7,0.405,0.786,0
0.028,0.041,1,4,0.526,0.2337,196133,82.439,0.787,0.347,0,0.0127,0.343,0,-4.11,8,0.932,0.549,1
0.451,0.389,0.882,4,0.018,0.17519,216107,92.216,0.23,0.134,0.000209,0.00365,0.0466,1,-13.697,2,0.812,0.43,1
0.604,0.782,0.957,4,0.328,0,333947,81.485,0.348,0.801,0.695,0.651,0.0275,1,-9.197,5,0.589,0.6,0
0.476,0.586,1,4,0.152,0.47315,234333,95.342,0.86,0.267,0,0.0158,0.0506,0,-6.953,9,0.754,0.724,1
0.75,0.614,0.519,4,0.016,0.2259,206400,59.238,0.105,0.168,0.000082,0.593,0.0294,1,-14.453,7,0.203,0.35,0
0.342,0.219,1,4,0.566,0.31741,306787,87.971,0.793,0.107,0.0529,0.387,0.046,1,-11.525,6,0.606,0.584,1
0.616,0.607,0.958,3,0.033,12.1034,379787,98.977,0.0349,0.0476,0.124,0.978,0.0304,0,-20.422,9,0.0568,0.362,0
0.754,0.834,0.746,4,0,0,267427,172.655,0.192,0.214,0.171,0.675,0.033,1,-10.467,0,0.424,0.151,0
0.078,0.167,0.933,4,0.463,0,288133,148.001,0.575,0.141,0,0.109,0.225,1,-6.089,8,0.659,0.732,1
0.518,0.41,1,4,0.895,0.30771,198045,132.95,0.607,0.0656,0,0.000375,0.0791,1,-4.261,1,0.852,0.663,1
0.645,0.659,0.535,4,0.292,0,274973,143.672,0.047,0.162,0.577,0.263,0.0344,1,-6.268,2,0.608,0.34,0
0.632,0.51,0.926,4,0.033,0,255333,181.982,0.486,0.366,0.000045,0.000187,0.127,1,-3.252,2,0.931,0.351,1
0.391,0.306,1,4,0.932,0.43533,218560,126.843,0.81,0.317,0.00095,0.0512,0.0487,0,-3.81,10,0.949,0.641,1
0.651,0.562,0.968,4,0.02,0.37583,249520,79.994,0.534,0.1,0.702,0.943,0.0293,0,-12.561,7,0.288,0.441,0
0.612,0.703,0.507,4,0.274,0.37342,226250,167.771,0.653,0.109,0.713,0.00172,0.0527,0,-5.281,7,0.715,0.416,1
0.596,0.358,0.995,4,0.954,0.65995,213520,130.052,0.769,0.0615,0,0.285,0.0357,1,-4.196,2,0.931,0.741,1
0.488,0.465,0.946,4,0.787,0.39002,216360,114.04,0.489,0.346,0,0.017,0.0508,1,-4.234,9,0.831,0.534,0
0.287,0.02,0.957,4,0.711,0.43673,198373,143.127,0.26,0.104,0.926,0.941,0.0397,1,-17.957,0,0.189,0.677,0
0.322,0.345,1,4,0.814,0.38893,417800,119.952,0.505,0.107,0.737,0.00435,0.0391,1,-11.242,1,0.763,0.764,1
0.454,0.258,1,4,0.227,0,266360,82.856,0.503,0.265,0,0.352,0.0287,0,-5.673,7,0.717,0.413,0
0.679,0.72,0.904,4,0.705,0.10363,226907,128.03,0.38,0.228,0.00216,0.34,0.029,0,-8.051,7,0.608,0.672,0
0.471,0.391,0.918,3,0.072,2.20009,237080,154.649,0.163,0.0953,0.00332,0.378,0.0319,0,-10.541,7,0.47,0.336,0
0.613,0.675,1,4,0.787,0.07524,210400,122.654,0.926,0.357,0.000061,0.0541,0.0344,1,-6.06,2,0.863,0.573,1
0.689,1,1,4,0.335,0.19882,158827,91.272,0.925,0.169,0.00249,0.222,0.0565,1,-15.975,9,0.52,0.646,1
0.478,0.478,1,4,0.974,0.12776,194107,129.999,0.83,0.345,0.000039,0.000037,0.0379,0,-4.342,10,0.869,0.55,1
0.554,0.618,0.917,4,0.594,0.22417,264800,114.797,0.423,0.0797,0,0.0111,0.0482,0,-3.059,0,0.874,0.457,0
0.523,0.485,1,4,0.422,0.15673,201667,118.067,0.439,0.319,0,0.426,0.029,1,-6.339,4,0.67,0.557,1
0.465,0.607,0.917,4,0.876,0,241147,118.023,0.442,0.113,0.193,0.000042,0.0391,1,-7.56,4,0.888,0.506,1
0.462,0.322,1,4,0.58,0.2146,253627,92.874,0.796,0.13,0.0185,0.213,0.0326,1,-13.471,2,0.623,0.644,1
0.477,0.458,0.752,4,0.041,0.18508,129573,78.634,0.259,0.767,0.271,0.00439,0.0366,1,-4.115,5,0.691,0.17,1
0.695,0.729,1,4,0.448,0.08136,163493,127.331,0.793,0.111,0,0.14,0.0296,1,-6.65,0,0.678,0.445,1
0.313,0.155,1,4,0.871,2.3278,253867,129.988,0.508,0.0707,0.00853,0.00413,0.069,1,-5.159,0,0.96,0.59,0
0.673,0.792,0.998,4,0.925,0.0698,206667,136.998,0.489,0.131,0.000038,0.0413,0.0322,0,-3.198,8,0.952,0.656,1
0.182,0,1,4,0.341,0,216147,95.751,0.769,0.948,0.000006,0.0171,0.0299,1,-4.687,2,0.842,0.606,1
0.36,0.182,1,4,0.762,0.41252,210602,123.003,0.407,0.283,0.000013,0.0597,0.0586,0,-3.604,5,0.744,0.698,1
0.598,0.669,1,4,0.657,0.16862,206587,129.851,0.539,0.0807,0,0.246,0.0777,0,-5.482,7,0.56,0.706,1
0.784,0.494,1,3,0.393,0.7142,146840,166.438,0.331,0.129,0.000017,0.616,0.0314,0,-6.331,0,0.633,0.387,0
0.534,0.489,1,4,0.723,2.87927,205413,124.988,0.498,0.108,0.000496,0.149,0.0548,0,-6.965,5,0.933,0.753,0
0.358,0.523,0.789,4,0.442,0,240467,143.053,0.141,0.0848,0.0356,0.0169,0.107,0,-2.916,2,0.995,0.409,1
0.639,0.671,0.839,4,0.3,0.21447,243843,79.625,0.0885,0.0826,0,0.872,0.0367,1,-10.856,5,0.35,0.289,0
0.485,0.642,1,4,0.237,0.54317,192560,85.979,0.525,0.325,0,0.24,0.151,1,-4.091,9,0.73,0.596,1
0.588,0.569,1,4,0.431,2.18268,206947,140.027,0.641,0.337,0,0.0114,0.0534,1,-3.777,1,0.861,0.67,1
0.454,0.389,0.596,4,0.597,0.2034,214800,115.971,0.302,0.0975,0.000003,0.885,0.0512,1,-12.159,0,0.37,0.629,0
0.828,0.951,0.993,4,0.011,0.54009,327600,142.603,0.15,0.131,0.00139,0.399,0.0302,1,-7.008,2,0.476,0.383,0
0.645,0.539,1,4,0.912,0.4005,288360,108.042,0.792,0.301,0,0.0201,0.0298,1,-3.272,7,0.917,0.713,1
0.365,0,0.881,4,0.744,0.28821,178867,132.407,0.393,0.0913,0.00693,0.479,0.0325,0,-11.944,4,0.456,0.498,1
0.142,0.028,1,4,0.96,0.20902,259067,120.022,0.845,0.0569,0.000212,0.0251,0.0585,0,-7.588,3,0.772,0.751,1
0.343,0.319,1,4,0.307,0.20367,133640,136.339,0.908,0.0998,0.0567,0.000203,0.0331,1,-8.853,9,0.867,0.516,1
0.445,0.147,0.777,4,0.769,2.31619,212507,174.98,0.304,0.312,0.000013,0.0204,0.0522,1,-7.715,2,0.803,0.594,1
0.582,0.581,0.806,4,0.016,0.4527,414587,77.067,0.259,0.0826,0.000633,0.00257,0.0304,1,-7.826,2,0.582,0.42,0
0.428,0.273,1,4,0.636,0,266360,130.005,0.586,0.223,0,0.0454,0.0571,0,-6.096,9,0.919,0.491,1
0.826,0.875,1,4,0.88,0.28431,84933,127.607,0.764,0.103,0.952,0.953,0.413,1,-18.603,4,0.163,0.713,0
0.496,0.591,0.952,4,0.879,2.51356,248908,118.989,0.864,0.0768,0.00854,0.357,0.12,1,-3.275,11,0.871,0.868,1
0.824,0.799,0.935,4,0.875,0,285507,126.004,0.837,0.11,0.0198,0.0548,0.0275,0,-6.446,0,0.716,0.835,1
0.304,0.345,1,4,0.664,0.31365,184400,95.943,0.531,0.121,0,0.000454,0.0293,0,-4.174,8,0.871,0.552,0
0.243,0.022,0.472,4,0.186,5.7005,161387,200.952,0.537,0.233,0,0.922,0.0706,1,-11.073,7,0.308,0.433,0
0.538,0.537,0,0,0.012,0.28971,241773,91.677,0.806,0.162,0,0.3,0.0635,1,-9.526,2,0.476,0.374,1
0.629,0.614,0.987,4,0.505,0.59828,171768,125.964,0.619,0.346,0,0.187,0.127,0,-5.029,0,0.849,0.655,1
0.633,0.585,0.995,4,0.917,0.23805,183747,123.998,0.826,0.338,0,0.0117,0.0296,0,-4.766,7,0.844,0.71,1
0.498,0.534,1,4,0.104,0.1761,209560,86.615,0.195,0.105,0.00552,0.43,0.331,0,-9.306,7,0.75,0.421,0
0.499,1,0.996,4,0.821,4.77751,250933,116.894,0.575,0.0301,0.0363,0.000205,0.0273,1,-12.361,8,0.714,0.631,1
0.497,0.494,0.999,4,0.626,0.22531,462373,122.982,0.247,0.147,0.465,0.00855,0.0444,0,-9.239,6,0.568,0.756,1
0.385,0.445,1,4,0.163,0,268867,202.058,0.478,0.394,0,0.0835,0.366,1,-3.282,11,0.933,0.534,1
0.716,1,0.91,4,0.613,3.30304,298267,120.032,0.699,0.26,0.000002,0.0399,0.032,1,-9.636,11,0.576,0.538,1
0.131,0.235,0.023,3,0.685,0,423693,113.276,0.0984,0.342,0.162,0.676,0.0305,1,-9.628,11,0.644,0.361,0
0.631,0.652,1,4,0.006,0.64249,189347,140.593,0.61,0.103,0.00509,0.347,0.0301,1,-8.967,4,0.509,0.402,0
0.816,1,0.775,3,0.211,0.1742,303960,144.459,0.335,0.115,0.000018,0.758,0.038,1,-18.396,2,0.0732,0.277,0
0.53,0.536,0.979,4,0.215,0.16254,329827,99.68,0.661,0.16,0.00144,0.358,0.0252,1,-7.73,5,0.637,0.574,0
0.345,0.29,1,4,0.137,0.37868,242800,178.051,0.424,0.091,0.000001,0.0837,0.123,0,-6.432,11,0.57,0.755,1
0.607,0.686,0.772,4,0.192,0.22209,361147,129.907,0.275,0.128,0.124,0.000383,0.0525,1,-6.765,1,0.797,0.204,0
0.751,1,1,4,0.889,0.13927,183493,135.342,0.608,0.358,0,0.00212,0.0331,1,-5.497,3,0.72,0.663,1
0.606,0.483,1,4,0.727,0.6556,201307,125.976,0.275,0.135,0.0172,0.0111,0.0732,0,-5.209,1,0.894,0.408,1
0.417,0.383,0.981,4,0.098,0.42975,269707,83.468,0.443,0.117,0.00102,0.284,0.0307,1,-9.932,3,0.435,0.576,0
0.545,0.653,1,4,0.75,0.06966,378600,94.953,0.508,0.207,0.106,0.0829,0.129,0,-11.375,9,0.49,0.861,1
0.373,0.283,0.983,4,0.858,0.1468,210013,125.951,0.347,0.233,0,0.031,0.0651,1,-4.124,5,0.747,0.51,1
0.542,0.42,0.883,4,0.425,7.77868,265067,115.944,0.157,0.0952,0.00393,0.779,0.0346,0,-10.165,1,0.423,0.473,0
0.527,0.526,1,4,0.684,0.06385,283011,123.004,0.293,0.22,0.318,0.00545,0.0918,0,-5.203,11,0.801,0.74,1
0.794,0.616,1,3,0.159,0.09737,189733,155.008,0.0753,0.0927,0.935,0.921,0.0518,1,-30.386,0,0.00261,0.364,0
0.709,0.759,0.732,4,0.012,0,417097,121.589,0.0368,0.089,0.763,0.721,0.0345,0,-15.604,4,0.202,0.255,0
0.385,0.177,1,4,0.49,0.20676,153067,150.822,0.912,0.0537,0.00468,0.18,0.0721,1,-5.54,7,0.794,0.66,1
0.591,0.472,0.957,4,0.162,0,223493,93.972,0.433,0.272,0,0.00292,0.0342,1,-4.159,11,0.84,0.526,0
0.34,0.177,1,4,1,0,195360,173.799,0.506,0.148,0.772,0.305,0.0544,0,-5.204,9,0.743,0.683,1
0.411,0.514,1,4,0.924,0,268690,125.987,0.609,0.166,0.0213,0.03,0.0369,1,-5.593,5,0.781,0.761,1
0.471,0.694,0.891,4,0.828,0,199334,117.889,0.341,0.846,0,0.0788,0.351,0,-4.139,0,0.908,0.455,1
0.517,0.403,0.838,4,0.587,0,354947,117.978,0.192,0.101,0.538,0.025,0.0319,0,-8.868,7,0.526,0.486,0
0.615,0.583,0.975,4,0.4,0.10454,380947,172.45,0.372,0.149,0.000092,0.0117,0.0295,1,-6.02,2,0.696,0.413,0
0.322,0.369,0.904,4,0.973,0,377963,126.997,0.529,0.134,0.943,0.0436,0.24,1,-4.655,1,0.961,0.907,0
0.559,0.41,0.979,4,0.228,3.83129,229227,144.076,0.105,0.0904,0.000001,0.124,0.0332,0,-4.116,2,0.689,0.373,0
0.206,0,0.621,4,0.055,0,243507,80.052,0.175,0.102,0.000017,0.388,0.0261,1,-6.714,10,0.488,0.6,0
0.477,0.356,0.98,4,0.944,0.08113,188387,168.068,0.786,0.0914,0.0023,0.000419,0.055,1,-3.142,0,0.89,0.55,1
0.567,0.583,0.936,4,0.069,0.26639,235387,123.757,0.0749,0.12,0.00287,0.152,0.033,1,-10.485,9,0.331,0.503,0
0.652,0.553,1,4,0.626,0.11066,268840,122.031,0.425,0.161,0,0.0639,0.056,0,-5.075,10,0.87,0.556,1
0.284,0.051,1,4,0.977,0.11002,226187,122.974,0.86,0.335,0.000077,0.315,0.0334,1,-6.2,8,0.929,0.672,1
0.616,0.77,0.254,4,0.313,2.71093,414680,80.262,0.127,0.285,0.000239,0.493,0.0323,0,-11.416,2,0.297,0.341,0
0.379,0.1,1,4,0.974,0,397892,127.007,0.313,0.0712,0.891,0.0134,0.0558,1,-11.68,7,0.626,0.721,1
0.418,0.573,0.886,4,0.849,0,260800,102.989,0.799,0.278,0.602,0.0499,0.049,1,-11.603,2,0.75,0.717,1
0.776,0.683,0.023,4,0,0,194027,141.178,0.253,0.086,0.014,0.928,0.0322,1,-11.737,0,0.151,0.315,0
0.501,0.214,0.787,3,0.191,5.83982,288960,140.07,0.0393,0.124,0,0.843,0.0354,0,-13.931,9,0.124,0.383,0
0.485,0.511,1,4,0.875,0.41029,208147,122.008,0.651,0.0859,0.108,0.00242,0.103,1,-5.295,2,0.666,0.851,1
0.276,0.257,1,4,0.851,0,261093,125.003,0.449,0.247,0.000003,0.00297,0.0319,1,-5.098,5,0.834,0.595,1
0.769,0.747,0.875,4,0.881,0.40658,215293,124.031,0.321,0.115,0,0.00754,0.0338,1,-3.136,7,0.865,0.626,0
0.622,0.66,0.699,4,0.012,0.14476,292947,76.276,0.291,0.261,0.00465,0.238,0.0292,1,-8.181,0,0.593,0.492,0
0.467,0.541,0.775,4,0.34,0,757667,110.342,0.0533,0.111,0.947,0.749,0.0431,0,-26.346,5,0.269,0.345,1
0.161,0.23,0.982,4,0.958,0.07551,231985,135.043,0.849,0.303,0.581,0.000257,0.0343,1,-7.604,1,0.785,0.593,1
0.728,0.515,0.574,5,0.004,5.25932,332840,69.495,0.0559,0.383,0.209,0.779,0.0398,1,-15.124,7,0.204,0.0637,0
0.767,0.822,0.3,3,0.021,2.89088,295786,63.072,0.348,0.0464,0.166,0.851,0.0368,1,-18.146,1,0.169,0.541,0
0.556,0.625,0.973,4,0.106,0.13356,247200,179.87,0.301,0.696,0.000012,0.424,0.252,0,-8.748,3,0.79,0.532,0
0.675,0.594,0.879,4,0.778,0.13483,221387,108.866,0.392,0.355,0,0.0126,0.0284,1,-5.696,11,0.7,0.494,1
0.694,0.789,0.891,3,0.043,0,174440,101.117,0.867,0.108,0.0145,0.361,0.0441,1,-8.451,7,0.727,0.277,1
0.719,0.616,0.05,3,0.326,0.23297,156427,172.057,0.364,0.128,0.676,0.0849,0.0295,1,-11.412,2,0.447,0.24,0
0.428,0.301,0.364,1,0.384,0.25778,208120,94.987,0.585,0.232,0,0.722,0.0288,1,-12.789,7,0.324,0.59,0
0.66,0.564,0.297,4,0.242,0.25569,292387,108.238,0.0988,0.367,0.0769,0.000051,0.114,0,-4.276,0,0.955,0.25,0
0.297,0.022,1,4,0.826,0.13356,228840,121.019,0.766,0.233,0.000036,0.062,0.0519,1,-6.956,0,0.609,0.726,1
0.686,0.688,0.966,4,0.333,0.07537,165973,102.024,0.573,0.639,0.000034,0.0621,0.045,0,-3.629,10,0.92,0.628,1
0.491,0.501,0.984,4,0.604,0.37075,299827,143.064,0.735,0.138,0,0.228,0.198,1,-6.426,9,0.82,0.82,1
0.223,0.137,1,4,0.548,0,188028,98.022,0.71,0.369,0,0.114,0.205,1,-5.09,1,0.793,0.839,1
0.739,0.523,0.719,4,0.015,0.90975,127013,81.996,0.0357,0.105,0.931,0.755,0.0411,1,-18.628,6,0.193,0.0782,0
0.565,0.422,1,4,0.948,0.10785,197560,108.171,0.89,0.0441,0.000017,0.0339,0.151,1,-6.18,1,0.534,0.877,1
0.45,0.539,1,4,0.813,0,174034,125.06,0.804,0.101,0.000033,0.0213,0.257,1,-3.977,0,0.925,0.755,1
0.713,0.794,0.338,4,0.025,0.45052,378173,57.063,0.0305,0.108,0.881,0.00655,0.0383,0,-13.086,5,0.297,0.117,0
0.613,0.621,0.697,4,0.045,0.66721,337613,126.556,0.154,0.354,0.000009,0.659,0.0324,1,-14.154,0,0.223,0.282,0
0.298,0.13,0.998,4,0.781,0.19741,258347,129.985,0.324,0.105,0.559,0.00049,0.0671,0,-9.379,3,0.651,0.596,1
0.913,1,0.892,3,0.253,0.58966,206373,128.332,0.191,0.318,0.0024,0.842,0.0321,1,-15.691,9,0.114,0.402,0
0.633,0.566,0.696,4,0.376,0.34195,231187,96.473,0.176,0.105,0.0298,0.929,0.0374,0,-11.006,9,0.4,0.47,0
0.469,0.444,0.806,4,0.374,0.34245,205080,145.923,0.739,0.087,0.00325,0.0671,0.0334,1,-4.992,1,0.665,0.54,0
0.615,0.661,0.424,3,0.284,4.01125,193187,88.652,0.175,0.103,0.000295,0.747,0.035,1,-12.346,7,0.324,0.37,0
0.559,0.072,0.918,4,0.827,0.34227,233813,127.679,0.456,0.176,0.000192,0.00654,0.0555,1,-7.418,7,0.954,0.532,1
0.424,0.462,1,4,1,0,229983,126.981,0.852,0.18,0.116,0.00702,0.0339,0,-7.363,9,0.572,0.729,1
0.395,0.407,1,4,0.783,0,254333,178.746,0.374,0.377,0.00775,0.00088,0.0611,1,-7.803,2,0.943,0.406,1
0.603,0.803,0.992,4,0.06,0.20639,264104,86.737,0.529,0.0854,0.000965,0.0346,0.0266,1,-10.075,7,0.49,0.604,0
0.618,0.564,0.996,4,0.516,0.24372,202501,169.985,0.775,0.111,0.000621,0.373,0.072,1,-4.135,11,0.842,0.59,1
0.378,0.413,1,3,0.183,0,184516,159.738,0.554,0.415,0.000046,0.67,0.0991,1,-7.45,9,0.552,0.544,0
0.653,0.611,0.867,4,0.307,0.24522,249475,128.218,0.111,0.117,0,0.882,0.0333,1,-7.601,10,0.217,0.495,0
0.829,1,0.194,5,0.004,0.14531,129493,108.4,0.652,0.0963,0,0.822,0.0471,1,-12.885,11,0.168,0.494,0
0.688,0.716,0.681,4,0.824,0,178707,136.626,0.488,0.115,0.000004,0.93,0.0443,1,-14.216,7,0.139,0.648,0
0.513,0.635,0.999,4,0.06,0.13011,266440,180.025,0.171,0.0949,0.854,0.578,0.0352,1,-15.585,4,0.405,0.439,1
0.7,0.737,0.845,4,0.04,3.33206,260373,152.992,0.32,0.115,0.00127,0.00363,0.0304,0,-7.346,2,0.658,0.485,0
0.584,0.591,0.999,4,0.171,0.37755,483300,93.007,0.574,0.0757,0.549,0.671,0.0403,0,-14.953,9,0.532,0.348,0
0.655,0.611,0.927,4,0.174,0.13918,266600,132.986,0.283,0.106,0.0184,0.271,0.0313,1,-6.044,3,0.409,0.386,0
0.313,0.392,1,4,0.593,0,221973,99.366,0.707,0.105,0.000004,0.122,0.0354,0,-9.782,7,0.62,0.657,0
0.389,0.362,1,4,0.88,0.09288,199387,127.931,0.708,0.192,0.000038,0.0326,0.0797,0,-4.609,4,0.813,0.773,1
0.906,0.562,0.976,4,0.347,0.24367,293027,141.901,0.313,0.415,0,0.121,0.0288,1,-4.662,2,0.667,0.527,0
0.687,0.593,1,4,0.416,0,357213,127.077,0.0889,0.107,0.000053,0.144,0.0282,1,-8.468,7,0.473,0.493,0
0.315,0.319,0.512,4,0.003,0.19098,227893,79.042,0.137,0.768,0,0.962,0.0443,1,-29.165,0,0.00668,0.329,0
0.387,0.182,0.907,4,0.642,0,641467,109.141,0.729,0.737,0.0219,0.748,0.116,1,-9.747,1,0.682,0.53,1
0.586,0.716,1,4,0.235,0.25043,170840,175.805,0.663,0.0492,0,0.822,0.0576,1,-11.675,9,0.697,0.525,1
0.63,0.636,1,4,0.823,0,256560,158.016,0.775,0.2,0.795,0.252,0.0338,1,-8.422,5,0.87,0.513,0
0.433,0.417,0.393,3,0.495,0,226880,119.957,0.0575,0.202,0.12,0.288,0.0287,1,-9.036,3,0.453,0.52,0
0.646,0.73,1,4,0.22,0.36481,295440,99.564,0.912,0.0546,0.000002,0.368,0.176,1,-3.896,10,0.765,0.748,1
0.628,0.516,0.452,4,0.057,0.18703,288827,85.981,0.107,0.0848,0.887,0.0239,0.0356,1,-9.321,0,0.404,0.29,1
0.888,0.926,0.835,4,0.345,0.81937,196280,75.731,0.216,0.204,0.000014,0.955,0.0387,0,-13.329,2,0.283,0.407,0
0.568,0.518,0.096,4,0.278,0,111493,175.076,0.415,0.0746,0.00819,0.653,0.034,0,-13.098,6,0.289,0.195,0
0.53,0.447,1,4,0.917,0,182053,102.048,0.658,0.286,0,0.0346,0.0609,1,-3.987,2,0.929,0.584,1
0.69,0.502,0.835,4,0.193,0.21515,262133,78.786,0.0563,0.122,0.909,0.954,0.0399,1,-16.548,8,0.146,0.227,0
0.622,0.759,1,4,0.183,0.1742,194627,162.864,0.645,0.0777,0.000036,0.00009,0.0385,0,-3.869,3,0.893,0.435,0
0.592,0.528,1,4,0.053,0.21451,325080,136.641,0.246,0.114,0.00264,0.919,0.13,1,-13.803,0,0.414,0.331,0
0.276,0.174,0.96,4,0.836,0.44712,230893,138.945,0.717,0.369,0.0121,0.00758,0.0629,1,-7.182,0,0.994,0.561,1
0.287,0.244,0.858,4,0.931,0,218707,129.979,0.423,0.333,0.000229,0.000382,0.0667,1,-6.164,1,0.627,0.661,1
0.473,0.6,1,4,0.545,1.22467,336307,135.935,0.426,0.0578,0.133,0.013,0.05,1,-13.696,0,0.347,0.532,0
0.79,0.806,1,4,0.782,0,238600,96.028,0.657,0.24,0.0995,0.0402,0.0228,0,-10.448,10,0.545,0.541,1
0.498,0.095,1,3,0.392,0.16839,252267,147.144,0.0867,0.117,0.000102,0.861,0.0317,1,-17.524,0,0.163,0.367,0
0.799,0.974,0.997,4,0.784,1.19574,314187,129.786,0.96,0.295,0.0673,0.287,0.0368,0,-8.139,4,0.583,0.878,1
0.275,0.337,0.836,4,0.033,0.39723,200830,78.644,0.317,0.139,0,0.857,0.0317,1,-10.934,0,0.168,0.317,0
0.58,0.537,1,4,0.884,0,171914,125.871,0.374,0.329,0,0.00799,0.056,0,-4.555,11,0.867,0.442,1
0.399,0.234,1,4,0.789,0.09329,264560,136.993,0.0642,0.117,0.000051,0.591,0.0296,0,-11.978,6,0.316,0.557,0
0.561,0.316,1,4,0.871,0.1683,147493,118.32,0.753,0.111,0.609,0.000011,0.046,1,-6.8,7,0.815,0.661,1
